gene-cCRE pairs	PCC	p-value	FDR
Sv2b|cCREs217608	0.612217624362832	0.000656241754985354	0.0114164032234137
Sv2b|cCREs217610	0.702731735482894	0.0001147986464477	0.00495655139352613
Sv2b|cCREs217613	0.727318503879811	6.89561439830566e-05	0.0042422589806035
Sv2b|cCREs217619	0.790666268012452	1.72627543607584e-05	0.00289723065092085
Sv2c|cCREs70517	0.530516964848814	0.00264922350836461	0.0246113748709049
Swt1|cCREs14471	0.718979189597583	8.2112623047137e-05	0.00444259702701687
Swt1|cCREs14528	0.717761486619527	8.42206752641461e-05	0.00447350711831774
Syde2|cCREs164724	0.468901368305944	0.00679656180290333	0.0421503271350908
Syde2|cCREs164736	0.519306491733363	0.0031667196138192	0.0271651190245023
Syde2|cCREs164738	0.520678285233086	0.00309884801367755	0.0268483023246442
Sympk|cCREs213612	0.480664692648156	0.00571905414181106	0.0379785697909183
Sympk|cCREs213624	0.523475936078884	0.0029644743517151	0.026226219277284
Sympk|cCREs213659	0.595783739561349	0.00088071236141285	0.0135113291764965
Sympk|cCREs213661	0.686403853564591	0.000159670518898647	0.00582384167999475
Sympk|cCREs213662	0.499853752662998	0.00428402484398993	0.0322522289272642
Sympk|cCREs213671	0.698659674003908	0.000124723774895474	0.00508714716535193
Sympk|cCREs213686	0.619672362739517	0.000572962681534728	0.010636336734033
Syn2|cCREs209132	0.563434827815032	0.00154062445919767	0.0180860824729134
Syn2|cCREs209139	0.520561853477202	0.00310455736684889	0.0268761607527159
Syn2|cCREs209174	0.611734689852272	0.000662004414707207	0.0114563180490146
Syn2|cCREs209178	0.541433305047983	0.00221999571768994	0.0221961773885038
Syn2|cCREs209179	0.512202328712244	0.00354007752948338	0.0289802722290468
Syn2|cCREs209191	0.657592567983843	0.000281089718154215	0.00742422423496672
Syn2|cCREs209209	0.473271885012745	0.00637690293783455	0.0406103985019272
Syn2|cCREs209220	0.508225533349599	0.00376591219106148	0.0299928006645254
Syn2|cCREs209226	0.450129864710533	0.00888904480376695	0.0494729261714287
Syn3|cCREs29604	0.456680425909604	0.00810222965507423	0.0468092413096118
Syne1|cCREs20665	0.604310795081152	0.000756672636577194	0.0123466827773205
Syngr2|cCREs48314	0.584325703256937	0.00107687561460168	0.0149458910470886
Synm|cCREs216918	0.525982764297815	0.00284855449696242	0.025634080319932
Synpr|cCREs74241	0.500663255832265	0.00423128068573808	0.0320362295823942
Synpr|cCREs74249	0.593150033200672	0.000922646047394893	0.0138000860519072
Synpr|cCREs74251	0.488560896512176	0.00508360568055388	0.0355200480992799
Synpr|cCREs74253	0.773258126455132	2.55194984801754e-05	0.00297077315897743
Synpr|cCREs74256	0.573093757616845	0.00130731190655864	0.0166087784280497
Synpr|cCREs74257	0.535522739975651	0.0024438648863222	0.0235119291755123
Synpr|cCREs74265	0.45626001524335	0.0081508241096302	0.0469565298689847
Synpr|cCREs74269	0.582043679696282	0.00112043618527868	0.0153092484043857
Synpr|cCREs74289	0.810484428631816	1.09573028492793e-05	0.00263356082090495
Syt16|cCREs55702	0.506570311168456	0.00386365648669906	0.0303996136489504
Syt17|cCREs221834	0.462660239268708	0.00743809845626486	0.0444695635194632
Syt2|cCREs12956	0.800249889221143	1.3873942154019e-05	0.00278802934137666
Syt2|cCREs12957	0.527953489135916	0.00276031274675204	0.0251497926257534
Syt2|cCREs12958	0.673690225498589	0.000205468229091732	0.00642936730356846
Syt2|cCREs12962	0.48384396408565	0.00545517917880356	0.0370421704026316
Syt2|cCREs12976	0.451311268775344	0.00874237834031044	0.0489504648441304
Syt2|cCREs12981	0.507334667427625	0.00381824060283431	0.0302375907790638
Syt4|cCREs117022	0.506304938827596	0.00387953700571841	0.0304600258427003
Syt4|cCREs117037	0.480730044000429	0.005713517998994	0.0379687086338277
Syt5|cCREs213190	0.489237593775043	0.00503218988260845	0.0353054915021558
Syt6|cCREs160012	0.5813843162211	0.00113331983026022	0.0153779425799955
Syt6|cCREs160020	0.591850128126153	0.000944012237543701	0.0139675226109804
Syt6|cCREs160022	0.731644549414335	6.29399894567229e-05	0.00410201381143328
Syt6|cCREs160027	0.688392621870163	0.000153437123952216	0.00570274644022402
Syt6|cCREs160030	0.548330202181269	0.00198236916982508	0.0208837732752491
Syt6|cCREs160032	0.512411500815617	0.00352854287110627	0.0289377095374457
Syt6|cCREs160039	0.634089407174095	0.000438943572162231	0.00924055289799978
Syt6|cCREs160041	0.626957821312943	0.000501113620646865	0.00990379427460214
Syt6|cCREs160051	0.47944028093586	0.00582366236617415	0.0383821398821138
Syvn1|cCREs124673	0.724549350598267	7.30872152351347e-05	0.00430998629575267
Tab1|cCREs92992	0.55998960310656	0.00163263341621545	0.0186936769733786
Tac1|cCREs197679	0.585926497817623	0.00104725135537698	0.0146812417461614
Tacc2|cCREs223253	0.546453148739646	0.00204464137769633	0.021196810798868
Taco1|cCREs46597	0.589914400689165	0.000976672549423907	0.0141395705453491
Taco1|cCREs46635	0.639611197382291	0.000395805168348917	0.00875259370393666
Tada2b|cCREs185082	0.55608169140859	0.00174303951631738	0.0193858345505351
Tamm41|cCREs209174	0.594353614538396	0.000903260169970443	0.0136685886453627
Taok3|cCREs192990	0.556416274350535	0.00173332754448285	0.0193225256387816
Taok3|cCREs193007	0.654083408229702	0.000300699605859656	0.00768485245130013
Tarbp2|cCREs95924	0.458078501195566	0.00794245524306636	0.0462414254578413
Tarbp2|cCREs95945	0.568534145063073	0.00141309838340875	0.017299898693893
Tarbp2|cCREs95954	0.553502157828166	0.0018195945326196	0.0198818261830505
Tarbp2|cCREs95955	0.535678106395585	0.0024377280165675	0.0234717368197502
Tarbp2|cCREs95964	0.517307321632828	0.00326802816914562	0.0275996415416291
Tarbp2|cCREs95965	0.680592540754326	0.000179270208037319	0.00612855941315318
Tatdn1|cCREs90327	0.578784917178278	0.00118544398524345	0.0157495978039471
Tatdn1|cCREs90330	0.59578839318779	0.000880639843089504	0.0135113291764965
Tbc1d10b|cCREs222794	0.460929400249391	0.00762521251684345	0.0451035374065689
Tbc1d10b|cCREs222804	0.539600839278524	0.00228732988211267	0.0225958264672031
